Start	Destination	Distance_mi	Fare_USD
Southern Avenue	Pentagon	5.98	3.20
Southern Avenue	Pentagon City	6.33	3.35
Southern Avenue	Potomac Ave	4.92	2.75
Southern Avenue	Potomac Yard	7.33	3.75
Southern Avenue	Reston Town Center	24.90	6.00
Southern Avenue	Rhode Island Ave-Brentwood	7.13	3.65
Southern Avenue	Rockville	20.25	6.00
Southern Avenue	Ronald Reagan Washington National Airport	6.49	3.40
Southern Avenue	Rosslyn	7.61	3.85
Southern Avenue	Shady Grove	22.91	6.00
Southern Avenue	Shaw-Howard U	6.26	3.30
Southern Avenue	Silver Spring	12.52	5.80
Southern Avenue	Smithsonian	4.90	2.75
Southern Avenue	Spring Hill	18.15	6.00
Southern Avenue	Stadium-Armory	5.44	3.00
Southern Avenue	Suitland	2.50	2.00
Southern Avenue	Takoma	11.13	5.25
Southern Avenue	Tenleytown-AU	10.20	4.90
Southern Avenue	Twinbrook	18.27	6.00
Southern Avenue	Tysons	16.82	6.00
Southern Avenue	U Street/African-Amer Civil War Memorial/Cardozo	6.67	3.45
Southern Avenue	Union Station	5.58	3.05
Southern Avenue	Van Dorn Street	12.75	5.90
Southern Avenue	Van Ness-UDC	9.22	4.50
Southern Avenue	Vienna/Fairfax-GMU	18.56	6.00
Southern Avenue	Virginia Square-GMU	9.19	4.50
Southern Avenue	Washington Dulles International Airport	29.76	6.00
Southern Avenue	Waterfront	3.75	2.30
Southern Avenue	West Falls Church	14.13	6.00
Southern Avenue	West Hyattsville	10.31	4.90
Southern Avenue	Wheaton	15.76	6.00
Southern Avenue	Wiehle-Reston East	23.77	6.00
Southern Avenue	Woodley Park-Zoo/Adams Morgan	7.90	3.95
Spring Hill	Addison Road-Seat Pleasant	21.23	6.00
Spring Hill	Anacostia	16.19	6.00
Spring Hill	Archives-Navy Memorial-Penn Quarter	13.66	6.00
Spring Hill	Arlington Cemetery	11.46	5.40
Spring Hill	Ashburn	15.70	6.00
Spring Hill	Ballston-MU	8.45	4.20
Spring Hill	Benning Road	18.80	6.00
Spring Hill	Bethesda	15.41	6.00
Spring Hill	Braddock Road	15.98	6.00
Spring Hill	Branch Ave	22.13	6.00
Spring Hill	Brookland-CUA	15.91	6.00
Spring Hill	Capitol Heights	20.25	6.00
Spring Hill	Capitol South	14.88	6.00
Spring Hill	Cheverly	20.09	6.00
Spring Hill	Clarendon	9.35	4.55
Spring Hill	Cleveland Park	13.84	6.00
Spring Hill	College Park-U of Md	21.09	6.00
Spring Hill	Columbia Heights	14.28	6.00
Spring Hill	Congress Heights	17.23	6.00
Spring Hill	Court House	9.77	4.70
Spring Hill	Crystal City	13.45	6.00
Spring Hill	Deanwood	19.03	6.00
Spring Hill	Downtown Largo	23.95	6.00
Spring Hill	Dunn Loring-Merrifield	7.23	3.70
Spring Hill	Dupont Circle	13.32	6.00
Spring Hill	East Falls Church	6.11	3.25
Spring Hill	Eastern Market	15.38	6.00
Spring Hill	Eisenhower Avenue	16.62	6.00
Spring Hill	Farragut North	13.20	6.00
Spring Hill	Farragut West	12.38	5.75
Spring Hill	Federal Center SW	14.31	6.00
Spring Hill	Federal Triangle	13.32	6.00
Spring Hill	Foggy Bottom-GWU	11.86	5.55
Spring Hill	Forest Glen	18.50	6.00
Spring Hill	Fort Totten	16.35	6.00
Spring Hill	Franconia-Springfield	19.51	6.00
Spring Hill	Friendship Heights	14.49	6.00
Spring Hill	Gallery Pl-Chinatown	13.42	6.00
Spring Hill	Georgia Ave-Petworth	14.97	6.00
Spring Hill	Glenmont	20.89	6.00
Spring Hill	Greenbelt	23.05	6.00
Spring Hill	Greensboro	0.69	2.00
Spring Hill	Grosvenor-Strathmore	17.72	6.00
Spring Hill	Herndon	8.11	4.05
Spring Hill	Huntington	16.96	6.00
Spring Hill	Hyattsville Crossing	19.28	6.00
Spring Hill	Innovation Center	9.82	4.75
Spring Hill	Judiciary Square	13.78	6.00
Spring Hill	King St-Old Town	16.32	6.00
Spring Hill	L'Enfant Plaza	13.99	6.00
Spring Hill	Landover	21.68	6.00
Spring Hill	Loudoun Gateway	13.78	6.00
Spring Hill	McLean	1.90	2.00
Spring Hill	McPherson Square	12.75	5.90
Spring Hill	Medical Center	16.10	6.00
Spring Hill	Metro Center	13.14	6.00
Spring Hill	Minnesota Ave	18.32	6.00
Spring Hill	Morgan Boulevard	22.67	6.00
Spring Hill	Mt Vernon Sq 7th St-Convention Center	13.69	6.00
Spring Hill	Navy Yard-Ballpark	15.20	6.00
Spring Hill	Naylor Road	19.12	6.00
Spring Hill	New Carrollton	22.95	6.00
Spring Hill	NoMa-Gallaudet U	14.75	6.00
Spring Hill	North Bethesda	18.72	6.00
Spring Hill	Pentagon	12.54	5.80
Spring Hill	Pentagon City	12.81	5.90
Spring Hill	Potomac Ave	15.99	6.00
Spring Hill	Potomac Yard	15.05	6.00
Spring Hill	Reston Town Center	6.77	3.50
Spring Hill	Rhode Island Ave-Brentwood	15.44	6.00
Spring Hill	Rockville	20.83	6.00
Spring Hill	Ronald Reagan Washington National Airport	13.95	6.00
Spring Hill	Rosslyn	10.69	5.10
Spring Hill	Shady Grove	23.14	6.00
Spring Hill	Shaw-Howard U	13.90	6.00
Spring Hill	Silver Spring	17.63	6.00
Spring Hill	Smithsonian	13.54	6.00
Spring Hill	Southern Avenue	18.15	6.00
Spring Hill	Stadium-Armory	16.53	6.00
Spring Hill	Suitland	20.52	6.00
Spring Hill	Takoma	17.07	6.00
Spring Hill	Tenleytown-AU	14.17	6.00
Spring Hill	Twinbrook	19.53	6.00
Spring Hill	Tysons	1.34	2.00
Spring Hill	U Street/African-Amer Civil War Memorial/Cardozo	13.98	6.00
Spring Hill	Union Station	14.35	6.00
Spring Hill	Van Dorn Street	17.20	6.00
Spring Hill	Van Ness-UDC	14.04	6.00
Spring Hill	Vienna/Fairfax-GMU	8.82	4.35
Spring Hill	Virginia Square-GMU	8.96	4.40
Spring Hill	Washington Dulles International Airport	11.70	5.50
Spring Hill	Waterfront	14.58	6.00
Spring Hill	West Falls Church	6.13	3.25
Spring Hill	West Hyattsville	18.25	6.00
Spring Hill	Wheaton	19.55	6.00
Spring Hill	Wiehle-Reston East	5.65	3.05
Spring Hill	Woodley Park-Zoo/Adams Morgan	13.63	6.00
Stadium-Armory	Addison Road-Seat Pleasant	4.74	2.70
Stadium-Armory	Anacostia	3.63	2.25
Stadium-Armory	Archives-Navy Memorial-Penn Quarter	2.88	2.00
Stadium-Armory	Arlington Cemetery	5.52	3.00
Stadium-Armory	Ashburn	32.17	6.00
Stadium-Armory	Ballston-MU	8.30	4.10
Stadium-Armory	Benning Road	2.32	2.00
Stadium-Armory	Bethesda	10.25	4.90
Stadium-Armory	Braddock Road	8.26	4.10
Stadium-Armory	Branch Ave	8.78	4.30
Stadium-Armory	Brookland-CUA	5.31	2.90
Stadium-Armory	Capitol Heights	3.77	2.30
Stadium-Armory	Capitol South	1.68	2.00
Stadium-Armory	Cheverly	4.00	2.40
Stadium-Armory	Clarendon	7.30	3.70
Stadium-Armory	Cleveland Park	6.30	3.30
Stadium-Armory	College Park-U of Md	10.30	4.90
Stadium-Armory	Columbia Heights	5.09	2.85
Stadium-Armory	Congress Heights	4.78	2.70
Stadium-Armory	Court House	6.82	3.55
Stadium-Armory	Crystal City	5.43	2.95
Stadium-Armory	Deanwood	2.84	2.00
Stadium-Armory	Downtown Largo	7.56	3.80
Stadium-Armory	Dunn Loring-Merrifield	14.85	6.00
Stadium-Armory	Dupont Circle	4.57	2.65
Stadium-Armory	East Falls Church	10.72	5.10
Stadium-Armory	Eastern Market	1.18	2.00
Stadium-Armory	Eisenhower Avenue	9.60	4.65
Stadium-Armory	Farragut North	4.13	2.45
Stadium-Armory	Farragut West	4.16	2.45
Stadium-Armory	Federal Center SW	2.26	2.00
Stadium-Armory	Federal Triangle	3.21	2.10
Stadium-Armory	Foggy Bottom-GWU	4.67	2.65
Stadium-Armory	Forest Glen	11.54	5.40
Stadium-Armory	Fort Totten	6.63	3.45
Stadium-Armory	Franconia-Springfield	15.64	6.00
Stadium-Armory	Friendship Heights	8.65	4.25
Stadium-Armory	Gallery Pl-Chinatown	3.10	2.05
Stadium-Armory	Georgia Ave-Petworth	5.63	3.05
Stadium-Armory	Glenmont	14.84	6.00
Stadium-Armory	Greenbelt	12.75	5.90
Stadium-Armory	Greensboro	15.93	6.00
Stadium-Armory	Grosvenor-Strathmore	13.32	6.00
Stadium-Armory	Herndon	24.63	6.00
Stadium-Armory	Huntington	10.11	4.85
Stadium-Armory	Hyattsville Crossing	8.66	4.25
Stadium-Armory	Innovation Center	26.34	6.00
Stadium-Armory	Judiciary Square	3.14	2.05
Stadium-Armory	King St-Old Town	8.91	4.35
Stadium-Armory	L'Enfant Plaza	2.59	2.00
Stadium-Armory	Landover	5.81	3.10
Stadium-Armory	Loudoun Gateway	30.27	6.00
Stadium-Armory	McLean	14.62	6.00
Stadium-Armory	McPherson Square	3.79	2.30
Stadium-Armory	Medical Center	11.22	5.30
Stadium-Armory	Metro Center	3.39	2.15
Stadium-Armory	Minnesota Ave	1.97	2.00
Stadium-Armory	Morgan Boulevard	6.23	3.30
Stadium-Armory	Mt Vernon Sq 7th St-Convention Center	3.50	2.20
Stadium-Armory	Navy Yard-Ballpark	2.94	2.00
Stadium-Armory	Naylor Road	5.83	3.15
Stadium-Armory	New Carrollton	7.25	3.70
Stadium-Armory	NoMa-Gallaudet U	3.66	2.25
Stadium-Armory	North Bethesda	14.69	6.00
Stadium-Armory	Pentagon	4.70	2.70
Stadium-Armory	Pentagon City	5.23	2.90
Stadium-Armory	Potomac Ave	0.65	2.00
Stadium-Armory	Potomac Yard	6.93	3.55
Stadium-Armory	Reston Town Center	23.30	6.00
Stadium-Armory	Rhode Island Ave-Brentwood	4.50	2.60
Stadium-Armory	Rockville	17.77	6.00
Stadium-Armory	Ronald Reagan Washington National Airport	5.62	3.05
Stadium-Armory	Rosslyn	5.85	3.15
Stadium-Armory	Shady Grove	20.41	6.00
Stadium-Armory	Shaw-Howard U	3.87	2.35
Stadium-Armory	Silver Spring	9.90	4.75
Stadium-Armory	Smithsonian	3.01	2.00
Stadium-Armory	Southern Avenue	5.44	3.00
Stadium-Armory	Spring Hill	16.53	6.00
Stadium-Armory	Suitland	7.08	3.65
Stadium-Armory	Takoma	8.50	4.20
Stadium-Armory	Tenleytown-AU	7.92	3.95
Stadium-Armory	Twinbrook	15.77	6.00
Stadium-Armory	Tysons	15.22	6.00
Stadium-Armory	U Street/African-Amer Civil War Memorial/Cardozo	4.30	2.50
Stadium-Armory	Union Station	3.24	2.10
Stadium-Armory	Van Dorn Street	12.35	5.75
Stadium-Armory	Van Ness-UDC	6.90	3.55
Stadium-Armory	Vienna/Fairfax-GMU	17.32	6.00
Stadium-Armory	Virginia Square-GMU	7.74	3.90
Stadium-Armory	Washington Dulles International Airport	28.22	6.00
Stadium-Armory	Waterfront	2.92	2.00
Stadium-Armory	West Falls Church	12.64	5.85
Stadium-Armory	West Hyattsville	7.63	3.85
Stadium-Armory	Wheaton	13.14	6.00
Stadium-Armory	Wiehle-Reston East	22.18	6.00
Stadium-Armory	Woodley Park-Zoo/Adams Morgan	5.64	3.05
Suitland	Addison Road-Seat Pleasant	9.49	4.60
Suitland	Anacostia	4.33	2.55
Suitland	Archives-Navy Memorial-Penn Quarter	7.03	3.60
Suitland	Arlington Cemetery	9.42	4.55
Suitland	Ashburn	36.21	6.00
Suitland	Ballston-MU	12.11	5.65
Suitland	Benning Road	8.08	4.05
Suitland	Bethesda	14.58	6.00
Suitland	Braddock Road	10.88	5.15
Suitland	Branch Ave	1.70	2.00
Suitland	Brookland-CUA	9.57	4.65
Suitland	Capitol Heights	8.85	4.35
Suitland	Capitol South	6.68	3.45
Suitland	Cheverly	9.79	4.70
Suitland	Clarendon	11.17	5.25
Suitland	Cleveland Park	10.60	5.05
Suitland	College Park-U of Md	13.94	6.00
Suitland	Columbia Heights	9.41	4.55
Suitland	Congress Heights	3.37	2.15
Suitland	Court House	10.75	5.10
Suitland	Crystal City	8.86	4.35
Suitland	Deanwood	8.88	4.35
Suitland	Downtown Largo	12.22	5.70
Suitland	Dunn Loring-Merrifield	18.60	6.00
Suitland	Dupont Circle	8.80	4.30
Suitland	East Falls Church	14.53	6.00
Suitland	Eastern Market	6.73	3.50
Suitland	Eisenhower Avenue	12.17	5.65
Suitland	Farragut North	8.32	4.15
Suitland	Farragut West	8.32	4.15
Suitland	Federal Center SW	6.63	3.45
Suitland	Federal Triangle	7.34	3.75
Suitland	Foggy Bottom-GWU	8.79	4.30
Suitland	Forest Glen	15.81	6.00
Suitland	Fort Totten	10.88	5.15
Suitland	Franconia-Springfield	18.36	6.00
Suitland	Friendship Heights	12.97	6.00
Suitland	Gallery Pl-Chinatown	7.31	3.70
Suitland	Georgia Ave-Petworth	9.96	4.80
Suitland	Glenmont	19.08	6.00
Suitland	Greenbelt	16.33	6.00
Suitland	Greensboro	19.89	6.00
Suitland	Grosvenor-Strathmore	17.65	6.00
Suitland	Herndon	28.60	6.00
Suitland	Huntington	12.62	5.85
Suitland	Hyattsville Crossing	12.56	5.80
Suitland	Innovation Center	30.32	6.00
Suitland	Judiciary Square	7.35	3.75
Suitland	King St-Old Town	11.48	5.40
Suitland	L'Enfant Plaza	6.60	3.45
Suitland	Landover	11.45	5.40
Suitland	Loudoun Gateway	34.30	6.00
Suitland	McLean	18.62	6.00
Suitland	McPherson Square	7.98	4.00
Suitland	Medical Center	15.55	6.00
Suitland	Metro Center	7.57	3.85
Suitland	Minnesota Ave	8.17	4.05
Suitland	Morgan Boulevard	10.91	5.15
Suitland	Mt Vernon Sq 7th St-Convention Center	7.78	3.90
Suitland	Navy Yard-Ballpark	5.37	2.95
Suitland	Naylor Road	1.40	2.00
Suitland	New Carrollton	12.84	5.95
Suitland	NoMa-Gallaudet U	7.99	4.00
Suitland	North Bethesda	19.01	6.00
Suitland	Pentagon	8.36	4.15
Suitland	Pentagon City	8.76	4.30
Suitland	Potomac Ave	6.75	3.50
Suitland	Potomac Yard	9.83	4.75
Suitland	Reston Town Center	27.28	6.00
Suitland	Rhode Island Ave-Brentwood	8.80	4.30
Suitland	Rockville	22.09	6.00
Suitland	Ronald Reagan Washington National Airport	8.94	4.40
Suitland	Rosslyn	9.88	4.75
Suitland	Shady Grove	24.73	6.00
Suitland	Shaw-Howard U	8.18	4.05
Suitland	Silver Spring	14.17	6.00
Suitland	Smithsonian	7.06	3.60
Suitland	Southern Avenue	2.50	2.00
Suitland	Spring Hill	20.52	6.00
Suitland	Stadium-Armory	7.08	3.65
Suitland	Takoma	12.76	5.90
Suitland	Tenleytown-AU	12.22	5.70
Suitland	Twinbrook	20.10	6.00
Suitland	Tysons	19.19	6.00
Suitland	U Street/African-Amer Civil War Memorial/Cardozo	8.61	4.25
Suitland	Union Station	7.51	3.80
Suitland	Van Dorn Street	15.22	6.00
Suitland	Van Ness-UDC	11.21	5.30
Suitland	Vienna/Fairfax-GMU	21.03	6.00
Suitland	Virginia Square-GMU	11.57	5.45
Suitland	Washington Dulles International Airport	32.16	6.00
Suitland	Waterfront	5.96	3.20
Suitland	West Falls Church	16.53	6.00
Suitland	West Hyattsville	11.66	5.45
Suitland	Wheaton	17.40	6.00
Suitland	Wiehle-Reston East	26.16	6.00
Suitland	Woodley Park-Zoo/Adams Morgan	9.93	4.75
Takoma	Addison Road-Seat Pleasant	12.28	5.70
Takoma	Anacostia	9.10	4.45
Takoma	Archives-Navy Memorial-Penn Quarter	6.44	3.40
Takoma	Arlington Cemetery	8.74	4.30
Takoma	Ashburn	32.09	6.00
Takoma	Ballston-MU	10.33	4.95
Takoma	Benning Road	10.14	4.85
Takoma	Bethesda	9.31	4.50
Takoma	Braddock Road	13.16	6.00
Takoma	Branch Ave	14.44	6.00
Takoma	Brookland-CUA	3.24	2.10
Takoma	Capitol Heights	11.38	5.35
Takoma	Capitol South	7.47	3.80
Takoma	Cheverly	10.73	5.10
Takoma	Clarendon	9.41	4.55
Takoma	Cleveland Park	6.93	3.55
Takoma	College Park-U of Md	5.97	3.20
Takoma	Columbia Heights	3.91	2.35
Takoma	Congress Heights	10.37	4.95
Takoma	Court House	8.93	4.35
Takoma	Crystal City	9.86	4.75
Takoma	Deanwood	9.96	4.80
Takoma	Downtown Largo	14.54	6.00
Takoma	Dunn Loring-Merrifield	16.16	6.00
Takoma	Dupont Circle	6.58	3.45
Takoma	East Falls Church	12.31	5.70
Takoma	Eastern Market	7.78	3.90
Takoma	Eisenhower Avenue	14.40	6.00
Takoma	Farragut North	6.52	3.40
Takoma	Farragut West	6.61	3.45
Takoma	Federal Center SW	7.16	3.65
Takoma	Federal Triangle	6.54	3.40
Takoma	Foggy Bottom-GWU	6.96	3.60
Takoma	Forest Glen	3.05	2.00
Takoma	Fort Totten	1.89	2.00
Takoma	Franconia-Springfield	19.79	6.00
Takoma	Friendship Heights	8.29	4.10
Takoma	Gallery Pl-Chinatown	6.08	3.25
Takoma	Georgia Ave-Petworth	3.09	2.05
Takoma	Glenmont	6.34	3.35
Takoma	Greenbelt	7.90	3.95
Takoma	Greensboro	16.60	6.00
Takoma	Grosvenor-Strathmore	11.87	5.55
Takoma	Herndon	24.90	6.00
Takoma	Huntington	14.90	6.00
Takoma	Hyattsville Crossing	4.27	2.50
Takoma	Innovation Center	26.56	6.00
Takoma	Judiciary Square	6.01	3.20
Takoma	King St-Old Town	13.77	6.00
Takoma	L'Enfant Plaza	7.00	3.60
Takoma	Landover	11.94	5.60
Takoma	Loudoun Gateway	30.25	6.00
Takoma	McLean	15.27	6.00
Takoma	McPherson Square	6.38	3.35
Takoma	Medical Center	10.04	4.80
Takoma	Metro Center	6.24	3.30
Takoma	Minnesota Ave	9.56	4.60
Takoma	Morgan Boulevard	13.45	6.00
Takoma	Mt Vernon Sq 7th St-Convention Center	5.52	3.00
Takoma	Navy Yard-Ballpark	8.02	4.00
Takoma	Naylor Road	11.58	5.45
Takoma	New Carrollton	13.01	6.00
Takoma	NoMa-Gallaudet U	5.02	2.80
Takoma	North Bethesda	13.18	6.00
Takoma	Pentagon	8.83	4.35
Takoma	Pentagon City	9.42	4.55
Takoma	Potomac Ave	8.27	4.10
Takoma	Potomac Yard	11.76	5.50
Takoma	Reston Town Center	23.56	6.00
Takoma	Rhode Island Ave-Brentwood	4.05	2.40
Takoma	Rockville	16.24	6.00
Takoma	Ronald Reagan Washington National Airport	10.25	4.90
Takoma	Rosslyn	7.99	4.00
Takoma	Shady Grove	18.84	6.00
Takoma	Shaw-Howard U	5.04	2.80
Takoma	Silver Spring	1.41	2.00
Takoma	Smithsonian	6.92	3.55
Takoma	Southern Avenue	11.13	5.25
Takoma	Spring Hill	17.07	6.00
Takoma	Stadium-Armory	8.50	4.20
Takoma	Suitland	12.76	5.90
Takoma	Tenleytown-AU	7.92	3.95
Takoma	Twinbrook	14.24	6.00
Takoma	Tysons	15.91	6.00
Takoma	U Street/African-Amer Civil War Memorial/Cardozo	4.69	2.70
Takoma	Union Station	5.66	3.05
Takoma	Van Dorn Street	16.53	6.00
Takoma	Van Ness-UDC	7.11	3.65
Takoma	Vienna/Fairfax-GMU	18.58	6.00
Takoma	Virginia Square-GMU	9.85	4.75
Takoma	Washington Dulles International Airport	28.49	6.00
Takoma	Waterfront	7.69	3.90
Takoma	West Falls Church	13.78	6.00
Takoma	West Hyattsville	3.43	2.15
Takoma	Wheaton	4.64	2.65
Takoma	Wiehle-Reston East	22.48	6.00
Takoma	Woodley Park-Zoo/Adams Morgan	6.77	3.50
Tenleytown-AU	Addison Road-Seat Pleasant	12.37	5.75
Tenleytown-AU	Anacostia	8.08	4.05
Tenleytown-AU	Archives-Navy Memorial-Penn Quarter	5.26	2.90
Tenleytown-AU	Arlington Cemetery	6.54	3.40
Tenleytown-AU	Ashburn	29.49	6.00
Tenleytown-AU	Ballston-MU	7.60	3.85
Tenleytown-AU	Benning Road	10.00	4.80
Tenleytown-AU	Bethesda	2.50	2.00
Tenleytown-AU	Braddock Road	11.39	5.35
Tenleytown-AU	Branch Ave	13.92	6.00
Tenleytown-AU	Brookland-CUA	6.79	3.50
Tenleytown-AU	Capitol Heights	11.40	5.35
Tenleytown-AU	Capitol South	6.49	3.40
Tenleytown-AU	Cheverly	11.04	5.20
Tenleytown-AU	Clarendon	6.80	3.50
Tenleytown-AU	Cleveland Park	1.62	2.00
Tenleytown-AU	College Park-U of Md	11.86	5.55
Tenleytown-AU	Columbia Heights	5.29	2.90
Tenleytown-AU	Congress Heights	9.33	4.55
Tenleytown-AU	Court House	6.39	3.35
Tenleytown-AU	Crystal City	8.12	4.05
Tenleytown-AU	Deanwood	10.06	4.80
Tenleytown-AU	Downtown Largo	14.94	6.00
Tenleytown-AU	Dunn Loring-Merrifield	13.18	6.00
Tenleytown-AU	Dupont Circle	3.48	2.20
Tenleytown-AU	East Falls Church	9.38	4.55
Tenleytown-AU	Eastern Market	6.93	3.55
Tenleytown-AU	Eisenhower Avenue	12.49	5.80
Tenleytown-AU	Farragut North	3.99	2.40
Tenleytown-AU	Farragut West	4.83	2.75
Tenleytown-AU	Federal Center SW	6.01	3.20
Tenleytown-AU	Federal Triangle	4.97	2.80
Tenleytown-AU	Foggy Bottom-GWU	4.99	2.80
Tenleytown-AU	Forest Glen	10.05	4.80
Tenleytown-AU	Fort Totten	7.12	3.65
Tenleytown-AU	Franconia-Springfield	17.43	6.00
Tenleytown-AU	Friendship Heights	0.78	2.00
Tenleytown-AU	Gallery Pl-Chinatown	4.93	2.75
Tenleytown-AU	Georgia Ave-Petworth	5.83	3.15
Tenleytown-AU	Glenmont	13.21	6.00
Tenleytown-AU	Greenbelt	13.91	6.00
Tenleytown-AU	Greensboro	13.68	6.00
Tenleytown-AU	Grosvenor-Strathmore	5.76	3.10
Tenleytown-AU	Herndon	22.14	6.00
Tenleytown-AU	Huntington	12.98	6.00
Tenleytown-AU	Hyattsville Crossing	10.05	4.80
Tenleytown-AU	Innovation Center	23.82	6.00
Tenleytown-AU	Judiciary Square	5.28	2.90
Tenleytown-AU	King St-Old Town	11.95	5.60
Tenleytown-AU	L'Enfant Plaza	5.75	3.10
Tenleytown-AU	Landover	12.52	5.80
Tenleytown-AU	Loudoun Gateway	27.62	6.00
Tenleytown-AU	McLean	12.33	5.75
Tenleytown-AU	McPherson Square	4.75	2.70
Tenleytown-AU	Medical Center	3.54	2.20
Tenleytown-AU	Metro Center	4.70	2.70
Tenleytown-AU	Minnesota Ave	9.45	4.60
Tenleytown-AU	Morgan Boulevard	13.72	6.00
Tenleytown-AU	Mt Vernon Sq 7th St-Convention Center	5.03	2.80
Tenleytown-AU	Navy Yard-Ballpark	6.96	3.60
Tenleytown-AU	Naylor Road	10.89	5.15
Tenleytown-AU	New Carrollton	13.74	6.00
Tenleytown-AU	NoMa-Gallaudet U	5.98	3.20
Tenleytown-AU	North Bethesda	7.14	3.65
Tenleytown-AU	Pentagon	7.05	3.60
Tenleytown-AU	Pentagon City	7.57	3.85
Tenleytown-AU	Potomac Ave	7.52	3.80
Tenleytown-AU	Potomac Yard	10.06	4.80
Tenleytown-AU	Reston Town Center	20.79	6.00
Tenleytown-AU	Rhode Island Ave-Brentwood	6.45	3.40
Tenleytown-AU	Rockville	10.15	4.85
Tenleytown-AU	Ronald Reagan Washington National Airport	8.59	4.25
Tenleytown-AU	Rosslyn	5.65	3.05
Tenleytown-AU	Shady Grove	12.81	5.90
Tenleytown-AU	Shaw-Howard U	5.11	2.85
Tenleytown-AU	Silver Spring	8.74	4.30
Tenleytown-AU	Smithsonian	5.30	2.90
Tenleytown-AU	Southern Avenue	10.20	4.90
Tenleytown-AU	Spring Hill	14.17	6.00
Tenleytown-AU	Stadium-Armory	7.92	3.95
Tenleytown-AU	Suitland	12.22	5.70
Tenleytown-AU	Takoma	7.92	3.95
Tenleytown-AU	Twinbrook	8.23	4.10
Tenleytown-AU	Tysons	12.98	6.00
Tenleytown-AU	U Street/African-Amer Civil War Memorial/Cardozo	5.16	2.85
Tenleytown-AU	Union Station	5.75	3.10
Tenleytown-AU	Van Dorn Street	14.26	6.00
Tenleytown-AU	Van Ness-UDC	1.04	2.00
Tenleytown-AU	Vienna/Fairfax-GMU	15.60	6.00
Tenleytown-AU	Virginia Square-GMU	7.19	3.70
Tenleytown-AU	Washington Dulles International Airport	25.74	6.00
Tenleytown-AU	Waterfront	6.46	3.40
Tenleytown-AU	West Falls Church	10.80	5.10
Tenleytown-AU	West Hyattsville	9.02	4.40
Tenleytown-AU	Wheaton	11.53	5.40
Tenleytown-AU	Wiehle-Reston East	19.69	6.00
Tenleytown-AU	Woodley Park-Zoo/Adams Morgan	2.31	2.00
Twinbrook	Addison Road-Seat Pleasant	19.69	6.00
Twinbrook	Anacostia	16.17	6.00
Twinbrook	Archives-Navy Memorial-Penn Quarter	13.36	6.00
Twinbrook	Arlington Cemetery	14.77	6.00
Twinbrook	Ashburn	32.53	6.00
Twinbrook	Ballston-MU	15.50	6.00
Twinbrook	Benning Road	17.54	6.00
Twinbrook	Bethesda	5.73	3.10
Twinbrook	Braddock Road	19.60	6.00
Twinbrook	Branch Ave	21.79	6.00
Twinbrook	Brookland-CUA	14.19	6.00
Twinbrook	Capitol Heights	18.80	6.00
Twinbrook	Capitol South	14.53	6.00
Twinbrook	Cheverly	18.11	6.00
Twinbrook	Clarendon	14.87	6.00
Twinbrook	Cleveland Park	9.74	4.70
Twinbrook	College Park-U of Md	17.76	6.00
Twinbrook	Columbia Heights	13.21	6.00
Twinbrook	Congress Heights	17.45	6.00
Twinbrook	Court House	14.53	6.00
Twinbrook	Crystal City	16.35	6.00
Twinbrook	Deanwood	17.38	6.00
Twinbrook	Downtown Largo	21.85	6.00
Twinbrook	Dunn Loring-Merrifield	19.56	6.00
Twinbrook	Dupont Circle	11.63	5.45
Twinbrook	East Falls Church	16.69	6.00
Twinbrook	Eastern Market	14.92	6.00
Twinbrook	Eisenhower Avenue	20.66	6.00
Twinbrook	Farragut North	12.14	5.65
Twinbrook	Farragut West	13.00	6.00
Twinbrook	Federal Center SW	14.12	6.00
Twinbrook	Federal Triangle	13.10	6.00
Twinbrook	Foggy Bottom-GWU	13.20	6.00
Twinbrook	Forest Glen	14.38	6.00
Twinbrook	Fort Totten	14.18	6.00
Twinbrook	Franconia-Springfield	25.14	6.00
Twinbrook	Friendship Heights	7.45	3.80
Twinbrook	Gallery Pl-Chinatown	13.01	6.00
Twinbrook	Georgia Ave-Petworth	13.47	6.00
Twinbrook	Glenmont	15.21	6.00
Twinbrook	Greenbelt	18.96	6.00
Twinbrook	Greensboro	19.30	6.00
Twinbrook	Grosvenor-Strathmore	2.48	2.00
Twinbrook	Herndon	26.11	6.00
Twinbrook	Huntington	21.13	6.00
Twinbrook	Hyattsville Crossing	16.39	6.00
Twinbrook	Innovation Center	27.58	6.00
Twinbrook	Judiciary Square	13.34	6.00
Twinbrook	King St-Old Town	20.14	6.00
Twinbrook	L'Enfant Plaza	13.89	6.00
Twinbrook	Landover	19.19	6.00
Twinbrook	Loudoun Gateway	30.85	6.00
Twinbrook	McLean	18.20	6.00
Twinbrook	McPherson Square	12.89	5.95
Twinbrook	Medical Center	4.69	2.70
Twinbrook	Metro Center	12.81	5.90
Twinbrook	Minnesota Ave	16.97	6.00
Twinbrook	Morgan Boulevard	20.81	6.00
Twinbrook	Mt Vernon Sq 7th St-Convention Center	13.05	6.00
Twinbrook	Navy Yard-Ballpark	15.05	6.00
Twinbrook	Naylor Road	18.84	6.00
Twinbrook	New Carrollton	20.08	6.00
Twinbrook	NoMa-Gallaudet U	13.85	6.00
Twinbrook	North Bethesda	1.09	2.00
Twinbrook	Pentagon	15.28	6.00
Twinbrook	Pentagon City	15.79	6.00
